Date,Player,Elo
2000-04-10,Vinciguerra A.,1499.6129551063818
2000-04-10,Henman T.,1533.1046171493033
2000-04-10,Gaudio G.,1522.9200579129963
2000-04-10,Coutelot N.,1490.9086951244446
2000-04-10,Puerta M.,1669.6409570918847
2000-04-10,Grosjean S.,1516.2356099761228
2000-04-10,Willems R.,1484.0113740319898
2000-04-10,Hipfl M.,1516.0
2000-04-10,Berasategui A.,1484.0
2000-04-10,Tieleman L.,1456.0189597265253
2000-04-10,El Aynaoui Y.,1550.6349837009948
2000-04-10,Mota B.,1486.9681547806542
2000-04-10,Chela J.I.,1578.2395138878858
2000-04-10,Ulihrach B.,1501.781625400816
2000-04-10,Schuettler R.,1483.314051265311
2000-04-10,Medvedev A.,1516.736306793522
2000-04-10,Hipfl M.,1499.263693206478
2000-04-10,Grosjean S.,1538.8742801881942
2000-04-10,Puerta M.,1647.0022868798133
2000-04-10,Moya C.,1516.7701398146428
2000-04-10,Medvedev A.,1499.9661669788793
2000-04-10,Clavet F.,1485.4433050256628
2000-04-10,Moya C.,1532.030791665484
2000-04-10,Norman M.,1485.470907564809
2000-04-10,Moya C.,1546.559884100675
2000-04-10,Lapentti N.,1512.52595493163
2000-04-10,Clavet F.,1503.5109257477034
2000-04-10,Moya C.,1560.509111394721
2000-04-10,Ulihrach B.,1487.83239810677
2000-04-10,Henman T.,1515.583146120393
2000-04-10,Medvedev A.,1517.4876380077897
2000-04-10,Lapentti N.,1528.6859352876772
2000-04-10,Ferrero J.C.,1499.8400196439527
2000-04-10,Escude N.,1499.4251044711962
2000-04-10,Clavet F.,1520.0858212765072
2000-04-10,Ulihrach B.,1505.3311870508974
2000-04-10,Mantilla F.,1502.9750970069472
2000-04-10,Mantilla F.,1516.783117614547
2000-04-10,Blanco G.,1441.2676648581673
2000-04-10,Fromberg R.,1501.254042181201
2000-04-10,Lapentti N.,1544.1342917698291
2000-04-10,Squillari F.,1501.0255452524277
2000-04-10,Ferrero J.C.,1516.6688696802094
2000-04-10,Escude N.,1513.4032862706497
2000-04-10,Marin J.A.,1441.3077547754558
2000-04-10,Chela J.I.,1559.5861699043362
2000-04-10,Clavet F.,1538.7391652600568
2000-04-10,Norman M.,1502.139607246593
2000-04-10,Golmard J.,1483.331300318216
2000-04-10,Voinea A.,1486.7587118987733
2000-04-10,Moya C.,1573.7503994959477
2000-04-10,Medvedev A.,1532.6829819220857
2000-04-10,Costa A.,1484.804656085704
2000-04-10,Lopez F.,1481.3225430272382
2000-04-10,Marin J.A.,1459.9852117482176
2000-04-10,di Pasquale A.,1506.6221078888752
2000-04-10,Lopez-Moron A.,1456.0470337621964
2000-04-10,Gumy H.,1481.4949664950782
2000-04-10,Bruguera S.,1461.75816028202
2000-04-10,Nalbandian D.,1484.047227967045
2000-04-10,Squillari F.,1516.9783172853827
2000-04-10,Guardiola T.,1483.3910775184218
2000-04-10,Wiltschnig H.,1503.3799494475209
2000-04-10,Massu N.,1485.473816655613
2000-04-10,Sekulov J.,1482.5307049420826
2000-04-10,Stoltenberg J.,1516.0
2000-04-10,Larsson M.,1484.0
2000-04-10,Chang M.,1516.0
2000-04-10,Alonso J.,1484.0
2000-04-10,Stoliarov A.,1484.0
2000-04-10,Woodruff C.,1516.0
2000-04-10,Woodbridge T.,1515.265828795442
2000-04-10,Agenor R.,1468.7806430609667
2000-04-10,Gimelstob J.,1484.0
2000-04-10,Vanek J.,1516.0
2000-04-10,Tarango J.,1515.2298601853572
2000-04-10,Sa A.,1468.0338330211207
2000-04-10,Gustafsson M.,1484.0
2000-04-10,Tabara M.,1516.0
2000-04-10,Stoltenberg J.,1531.263693206478
2000-04-10,Jonsson F.,1484.736306793522
2000-04-10,Taino E.,1483.3006701456154
2000-04-10,Sargsian S.,1501.5038936296799
2000-04-10,Huet S.,1484.0
2000-04-10,Ilie A.,1516.0
2000-04-10,Huet S.,1500.736306793522
2000-04-10,Russell M.,1483.263693206478
2000-04-10,Harper-Griffith L.,1484.0
2000-04-10,Goldstein P.,1516.0
2000-04-10,Chang M.,1530.8700926538056
2000-04-10,Sanguinetti D.,1476.5533716054672
2000-04-10,Kim K.,1483.263693206478
2000-04-10,Alonso J.,1500.736306793522
2000-04-10,Agassi A.,1516.0
2000-04-10,Malisse X.,1484.0
2000-04-10,Arazi H.,1503.9397546971106
2000-04-10,Rochus C.,1483.418062790139
2000-04-10,Zib T.,1482.5185560600346
2000-04-10,Ilie A.,1531.1569054292027
2000-04-10,Sargsian S.,1484.7662046791318
2000-04-10,Massu N.,1502.2115056061612
2000-04-10,Koubek S.,1546.498210389158
2000-04-10,Browne F.,1485.4679565897213
2000-04-10,Portas A.,1520.0847847741109
2000-04-10,El Aynaoui Y.,1565.9330477855706
2000-04-10,Ruud C.,1483.263693206478
2000-04-10,Larsson M.,1500.736306793522
2000-04-10,Koubek S.,1561.0973122510104
2000-04-10,Goldstein P.,1501.4008981381476
2000-04-10,Willems R.,1500.7471581404657
2000-04-10,Popp A.,1483.2642158915241
2000-04-10,Tabara M.,1499.9645338089533
2000-04-10,Tarango J.,1531.265326376404
2000-04-10,Clement A.,1483.9821759313259
2000-04-10,Vinciguerra A.,1515.630779175056
2000-04-10,Vicente F.,1598.7460060192402
2000-04-10,Youzhny M.,1487.9099104887282
2000-04-10,Stanoytchev O.,1484.9490542000851
2000-04-10,Tieleman L.,1474.1741386057806
2000-04-10,Hantschk M.,1508.9764604547756
2000-04-10,Puerta M.,1657.3746112911556
2000-04-10,Lopez-Moron A.,1474.0604134108844
2000-04-10,Manta L.,1481.986620351312
2000-04-10,Martin A.,1483.1486166345364
2000-04-10,Gumy H.,1498.3463498605417
2000-04-10,Grosjean S.,1553.09148693242
2000-04-10,Pozzi G.,1485.7827932557743
2000-04-10,Rochus C.,1500.1811099420124
2000-04-10,Tahiri M.,1483.2369528481265
2000-04-10,Dupuis A.,1468.2147385823464
2000-04-10,Arazi H.,1518.9887093212421
2000-04-10,Alami K.,1499.9822184506788
2000-04-10,Behrend T.,1483.2273745706395
2000-04-10,Woodruff C.,1531.9661902168966
2000-04-10,Woodbridge T.,1499.2996385785455
2000-04-10,Stoltenberg J.,1515.2587754477513
2000-04-10,Ilie A.,1547.1618231879293
2000-04-10,Stoltenberg J.,1531.9953832835351
2000-04-10,Tarango J.,1514.52871854062
2000-04-10,Chang M.,1515.6198051622466
2000-04-10,Ilie A.,1562.4121106794883
2000-04-10,Tarango J.,1530.5964731507347
2000-04-10,Vanek J.,1499.9322453898853
2000-04-10,Massu N.,1487.5797538607894
2000-04-10,Stoltenberg J.,1546.6271350289069
2000-04-10,di Pasquale A.,1522.3171854740758
2000-04-10,El Aarej M.,1484.3049224147994
2000-04-10,Woodruff C.,1515.2139663194362
2000-04-10,Chang M.,1532.372029059707
2000-04-10,Ilie A.,1578.3515622632895
2000-04-10,Koubek S.,1545.1578606672092
2000-04-17,Henman T.,1501.5987944602869
2000-04-17,Chela J.I.,1573.5705215644423
2000-04-17,Moya C.,1554.4041767463877
2000-04-17,Schalken S.,1519.34622274956
2000-04-17,Clement A.,1499.9829967600217
2000-04-17,Zabaleta M.,1467.9991791713041
2000-04-17,Santoro F.,1484.0
2000-04-17,Corretja A.,1516.0
2000-04-17,Escude N.,1496.7863481483907
2000-04-17,Dosedel S.,1516.616938122259
2000-04-17,Ferrero J.C.,1532.7757006561176
2000-04-17,Arazi H.,1502.881878345334
2000-04-17,Kucera K.,1517.5006830281543
2000-04-17,Medvedev A.,1515.1822988939314
2000-04-17,Hrbaty D.,1515.2297885932592
2000-04-17,Kafelnikov Y.,1468.0323464000676
2000-04-17,Enqvist T.,1484.0
2000-04-17,Krajicek R.,1516.0
2000-04-17,Mantilla F.,1501.0657047710092
2000-04-17,Gaudio G.,1538.6374707565342
2000-04-17,Norman M.,1486.0402570978604
2000-04-17,Alami K.,1516.0815685994114
2000-04-17,Ruud C.,1500.0338330211207
2000-04-17,Ferreira W.,1483.2298601853572
2000-04-17,Costa A.,1500.7368059518863
2000-04-17,Golmard J.,1467.3991504520338
2000-04-17,Squillari F.,1532.2000962808188
2000-04-17,Meligeni F.,1484.8443388777857
2000-04-17,Pioline C.,1516.740055170664
2000-04-17,Alami K.,1499.3415134287475
2000-04-17,Corretja A.,1534.6272192821261
2000-04-17,Chela J.I.,1554.9433022823162
2000-04-17,Gaudio G.,1554.3675518776845
2000-04-17,Ferrero J.C.,1517.0456195349673
2000-04-17,Hrbaty D.,1499.299338501351
2000-04-17,Pioline C.,1532.670505262572
2000-04-17,Krajicek R.,1499.2975557702596
2000-04-17,Costa A.,1517.4392501816267
2000-04-17,Gaudio G.,1535.852591979593
2000-04-17,Hrbaty D.,1517.8142983994426
2000-04-17,Pioline C.,1547.9723527263775
2000-04-17,Kucera K.,1502.1988355643489
2000-04-17,Corretja A.,1517.8535594700652
2000-04-17,Hrbaty D.,1534.5879582115035
2000-04-17,Boutter J.,1515.2989070271944
2000-04-17,Sargsian S.,1469.4672976519373
2000-04-17,Schalken S.,1502.557196927974
2000-04-17,Kucera K.,1518.9878613859348
2000-04-17,Boutter J.,1500.2443365494742
2000-04-17,Gaudio G.,1550.9071624573132
2000-04-17,Ferrero J.C.,1533.743066729449
2000-04-17,Squillari F.,1515.502649086337
2000-04-17,Costa A.,1500.6065715741206
2000-04-17,Alami K.,1516.1741920362535
2000-04-17,Ruud C.,1484.7765897771528
2000-04-17,Alami K.,1531.4314352802214
2000-04-17,Novak J.,1486.1952753181502
2000-04-17,Pioline C.,1561.7770774082273
2000-04-17,Pioline C.,1575.7090098087003
2000-04-17,Dosedel S.,1502.685005721786
2000-04-17,Hrbaty D.,1548.9995897775755
2000-04-17,Clement A.,1485.5713651939498
2000-04-17,Haas T.,1484.132712358733
2000-04-17,Arazi H.,1518.749165986601
2000-04-17,Gaudenzi A.,1483.3024983666169
2000-04-17,Meligeni F.,1501.5418405111689
2000-04-17,Clavet F.,1522.5091022774961
2000-04-17,Ferrero J.C.,1549.9731297120097
2000-04-17,Huet S.,1484.554412312298
2000-04-17,Escude N.,1512.968242629615
2000-04-17,Enqvist T.,1500.736306793522
2000-04-17,Saulnier C.,1483.263693206478
2000-04-17,Rusedski G.,1484.1236466214846
2000-04-17,Dosedel S.,1518.5613591003014
2000-04-17,Lopez-Moron A.,1461.7193462318567
2000-04-17,Chela J.I.,1567.2843694613439
2000-04-17,Berasategui A.,1469.554098810241
2000-04-17,Corretja A.,1532.2994606598243
2000-04-17,Clement A.,1502.2354466560032
2000-04-17,Ivanisevic G.,1483.3359185379466
2000-04-17,Boutter J.,1517.7196687354076
2000-04-17,Chang M.,1514.8966968737736
2000-04-17,Zabaleta M.,1485.468718181971
2000-04-17,Spadea V.,1482.530460989333
2000-04-17,Gaudio G.,1564.5794350882106
2000-04-17,Safin M.,1486.3277273691026
2000-04-17,Alami K.,1545.9879001393526
2000-04-17,Johansson T.,1485.4435351408688
2000-04-17,Costa A.,1515.81087851672
2000-04-17,Schuettler R.,1468.1097443227115
2000-04-17,Woodruff C.,1497.0258097108042
2000-04-17,Golmard J.,1485.5873070606658
2000-04-17,Ferreira W.,1500.0015544510898
2000-04-17,Philippoussis M.,1483.2283057342675
2000-04-17,di Pasquale A.,1507.5435455446525
2000-04-17,Hrbaty D.,1563.7732297069988
