Date,Player,Elo
2015-01-09,Wawrinka S.,1533.4387739660467
2015-01-09,Raonic M.,1533.4387739660467
2015-01-09,Groth S.,1515.2975328274754
2015-01-09,Goffin D.,1532.736306793522
2015-01-09,Haider-Maurer A.,1500.736306793522
2015-01-09,Lu Y.H.,1515.2975328274754
2015-01-09,Bautista R.,1533.4387739660467
2015-01-09,Bedene A.,1547.2976013366472
2015-01-09,Garcia-Lopez G.,1515.9660918698307
2015-01-09,Klizan M.,1515.2975328274754
2015-01-09,Dimitrov G.,1533.4387739660467
2015-01-09,Nishikori K.,1533.4387739660467
2015-01-09,Tomic B.,1515.2975328274754
2015-01-09,Duckworth J.,1515.2975328274754
2015-01-09,Federer R.,1533.4387739660467
2015-01-10,Goffin D.,1516.7686565582364
2015-01-10,Wawrinka S.,1549.4064242013324
2015-01-10,Ferrer D.,1579.998510383884
2015-01-10,Berdych T.,1547.9999280890197
2015-01-10,Raonic M.,1549.4387739660467
2015-01-10,Nishikori K.,1517.4387739660467
2015-01-10,Dimitrov G.,1517.4387739660467
2015-01-10,Federer R.,1549.4387739660467
2015-01-10,Bedene A.,1562.6597170325126
2015-01-10,Bautista R.,1518.0766582701813
2015-01-11,Federer R.,1565.4387739660467
2015-01-11,Raonic M.,1533.4387739660467
2015-01-11,Wawrinka S.,1566.016465025831
2015-01-11,Bedene A.,1546.049676208014
2015-01-12,Matosevic M.,1468.736306793522
2015-01-12,Bolelli S.,1515.263693206478
2015-01-12,Statham J.,1483.263693206478
2015-01-12,Falla A.,1500.736306793522
2015-01-12,De Schepper K.,1516.0
2015-01-12,Giraldo S.,1484.0
2015-01-12,Struff J.L.,1516.0
2015-01-12,Thiem D.,1484.0
2015-01-12,Delbonis F.,1484.0
2015-01-12,Mannarino A.,1516.0
2015-01-12,Mayer L.,1500.0
2015-01-12,Becker B.,1468.0
2015-01-12,Sousa J.,1483.9660918698307
2015-01-12,Johnson S.,1515.2976013366472
2015-01-12,Almagro N.,1484.0
2015-01-12,Cuevas P.,1516.0
2015-01-13,Janowicz J.,1516.0
2015-01-13,Kyrgios N.,1484.0
2015-01-13,Groth S.,1499.2975328274754
2015-01-13,Muller G.,1531.2975328274754
2015-01-13,Troicki V.,1516.7040225341211
2015-01-13,Klizan M.,1498.5935102933543
2015-01-13,Querrey S.,1468.7024671725246
2015-01-13,Chardy J.,1514.5612260339533
2015-01-13,Pospisil V.,1517.4695015289756
2015-01-13,Seppi A.,1514.5304984710244
2015-01-13,Istomin D.,1468.7024671725246
2015-01-13,Kukushkin M.,1514.5612260339533
2015-01-13,Tomic B.,1529.860114141141
2015-01-13,Sijsling I.,1469.4374186863345
2015-01-13,Nieminen J.,1483.263693206478
2015-01-13,Andujar P.,1500.736306793522
2015-01-13,Del Potro J.M.,1515.2975328274754
2015-01-13,Stakhovsky S.,1469.4387739660467
2015-01-13,Young D.,1516.0
2015-01-13,Soeda G.,1484.0
2015-01-13,Bellucci T.,1483.9660918698307
2015-01-13,Vesely J.,1515.2976013366472
2015-01-13,Ramos-Vinolas A.,1515.263693206478
2015-01-13,Lorenzi P.,1468.736306793522
2015-01-13,Gonzalez A.,1468.736306793522
2015-01-13,Venus M.,1515.263693206478
2015-01-13,Lu Y.H.,1529.860114141141
2015-01-13,Monaco J.,1469.4374186863345
2015-01-13,Carreno-Busta P.,1484.7040256829766
2015-01-13,Johnson S.,1530.5935756536705
2015-01-13,Falla A.,1517.4387739660467
2015-01-13,De Schepper K.,1499.2975328274754
2015-01-13,Struff J.L.,1498.5304984710244
2015-01-13,Anderson K.,1501.4695015289756
2015-01-13,Carreno-Busta P.,1501.3741309350016
2015-01-13,Coric B.,1482.593587954453
2015-01-13,Garcia-Lopez G.,1499.231343303457
2015-01-13,Schwartzman D.,1516.7347485663738
2015-01-14,Gulbis E.,1484.7040256829766
2015-01-14,Vesely J.,1530.5935756536705
2015-01-14,Cuevas P.,1499.9337423890202
2015-01-14,Kukushkin M.,1530.6274836449331
2015-01-14,Benneteau J.,1501.5365772771745
2015-01-14,Pospisil V.,1499.932924251801
2015-01-14,Troicki V.,1531.969199343452
2015-01-14,Andujar P.,1485.4711299841913
2015-01-14,Chardy J.,1499.331365848596
2015-01-14,Muller G.,1546.5273930128326
2015-01-14,Tomic B.,1543.7603583425516
2015-01-14,Kohlschreiber P.,1470.0997557985893
2015-01-14,Ramos-Vinolas A.,1531.9354880392864
2015-01-14,Lu Y.H.,1513.1883193083324
2015-01-14,Bolelli S.,1531.3329988966018
2015-01-14,Goffin D.,1500.6993508681126
2015-01-14,Fognini F.,1484.7040225341211
2015-01-14,Del Potro J.M.,1530.5935102933543
2015-01-14,Janowicz J.,1499.263693206478
2015-01-14,Mayer L.,1516.736306793522
2015-01-14,Young D.,1532.0338363714786
2015-01-14,Schwartzman D.,1500.7009121948952
2015-01-14,Venus M.,1498.5612260339533
2015-01-14,Pouille L.,1516.7024671725246
2015-01-14,Mannarino A.,1532.0662576109798
2015-01-14,Falla A.,1501.3725163550669
2015-01-15,Johnson S.,1513.255495135371
2015-01-15,Anderson K.,1518.8075820472752
